Liczba statków po wp³yniêciu do kana³u;Œredni czas oczekiwania na wp³yniêcie
9068;96.9436
9069;96.9665
9070;96.9558
9071;96.9451
9072;96.9756
9073;96.9655
9074;96.9549
9075;96.9446
9076;96.9508
9077;96.9803
9078;96.981
9079;96.9734
9080;96.966
9081;96.9589
9082;96.9511
9083;96.9431
9084;96.9341
9085;96.9674
9086;96.9961
9087;96.9886
9088;96.9811
9089;96.9922
9090;96.9827
9091;96.9951
9092;97.0283
9093;97.0177
9094;97.0079
9095;97.0198
9096;97.0092
9097;96.9989
9098;97.0399
9099;97.083
9100;97.0723
9101;97.1125
9102;97.1567
9103;97.1802
9104;97.1953
9105;97.2089
9106;97.1987
9107;97.1888
9108;97.2038
9109;97.2528
9110;97.2443
9111;97.2585
9112;97.2501
9113;97.2396
9114;97.2289
9115;97.2229
9116;97.275
9117;97.2691
9118;97.2591
9119;97.2806
9120;97.2702
9121;97.3
9122;97.2896
9123;97.281
9124;97.3131
9125;97.3307
9126;97.3629
9127;97.3552
9128;97.3474
9129;97.3513
9130;97.3407
9131;97.33
9132;97.3679
9133;97.3757
9134;97.3657
9135;97.3767
9136;97.4191
9137;97.4576
9138;97.49
9139;97.5365
9140;97.5653
9141;97.5572
9142;97.5478
9143;97.5673
9144;97.5567
9145;97.546
9146;97.5801
9147;97.57
9148;97.5931
9149;97.6309
9150;97.6202
9151;97.6095
9152;97.6392
9153;97.6654
9154;97.6912
9155;97.7201
9156;97.7109
9157;97.7015
9158;97.724
9159;97.7141
9160;97.7041
9161;97.7347
9162;97.7623
9163;97.7523
9164;97.7421
9165;97.7702
9166;97.7841
9167;97.7759
9168;97.7891
9169;97.7944
9170;97.7846
9171;97.8195
9172;97.8088
9173;97.7982
9174;97.7875
9175;97.7768
9176;97.7665
9177;97.7559
9178;97.7504
9179;97.7436
9180;97.7849
9181;97.7763
9182;97.8199
9183;97.8621
9184;97.8547
9185;97.8462
9186;97.8384
9187;97.8332
9188;97.874
9189;97.8688
9190;97.8628
9191;97.8586
9192;97.8869
9193;97.9037
9194;97.8931
9195;97.8825
9196;97.877
9197;97.8673
9198;97.8573
9199;97.8467
9200;97.8463
9201;97.8356
9202;97.825
9203;97.8355
9204;97.825
9205;97.8529
9206;97.8425
9207;97.863
9208;97.8526
9209;97.868
9210;97.8854
9211;97.8861
9212;97.8815
9213;97.8774
9214;97.8709
9215;97.8892
9216;97.8808
9217;97.8717
9218;97.8905
9219;97.8803
9220;97.8704
9221;97.8601
9222;97.8495
9223;97.8389
9224;97.8283
9225;97.8177
9226;97.8071
9227;97.7965
9228;97.7868
9229;97.8065
9230;97.8291
9231;97.8191
9232;97.8094
9233;97.7988
9234;97.7889
9235;97.8283
9236;97.8178
9237;97.8114
9238;97.8012
9239;97.8245
9240;97.8144
9241;97.8053
9242;97.7947
9243;97.8222
9244;97.8116
9245;97.8011
9246;97.8294
9247;97.8191
9248;97.8094
9249;97.8001
9250;97.7896
9251;97.7797
9252;97.7708
9253;97.7603
9254;97.7907
9255;97.8197
9256;97.81
9257;97.8005
9258;97.791
9259;97.7817
9260;97.7711
9261;97.7605
9262;97.75
9263;97.7394
9264;97.7765
9265;97.7691
9266;97.8088
9267;97.8019
9268;97.7965
9269;97.7903
9270;97.7811
9271;97.7707
9272;97.762
9273;97.7523
9274;97.743
9275;97.7329
9276;97.7811
9277;97.7705
9278;97.8066
9279;97.7964
9280;97.7858
9281;97.7753
9282;97.8181
9283;97.8076
9284;97.7977
9285;97.7871
9286;97.7766
9287;97.8165
9288;97.809
9289;97.8005
9290;97.7926
9291;97.7837
9292;97.7732
9293;97.7631
9294;97.7534
9295;97.779
9296;97.7701
9297;97.7978
9298;97.7894
9299;97.8188
9300;97.8082
9301;97.8021
9302;97.7924
9303;97.8261
9304;97.86
9305;97.8495
9306;97.839
9307;97.8285
9308;97.8625
9309;97.852
9310;97.8415
9311;97.831
9312;97.8205
9313;97.8564
9314;97.8464
9315;97.8359
9316;97.8761
9317;97.908
9318;97.8978
9319;97.8894
9320;97.8831
9321;97.8748
9322;97.8659
9323;97.8573
9324;97.8482
9325;97.8807
9326;97.9135
9327;97.9063
9328;97.9308
9329;97.9232
9330;97.9138
9331;97.91
9332;97.9006
9333;97.8901
9334;97.9161
9335;97.9056
9336;97.8951
9337;97.8846
9338;97.8742
9339;97.8648
9340;97.8868
9341;97.8771
9342;97.868
9343;97.8937
9344;97.8867
9345;97.8791
9346;97.871
9347;97.8922
9348;97.8824
9349;97.8719
9350;97.8619
9351;97.8517
9352;97.8413
9353;97.8683
9354;97.8579
9355;97.8474
9356;97.837
9357;97.8265
9358;97.8161
9359;97.8056
9360;97.835
9361;97.8316
9362;97.8236
9363;97.8138
9364;97.8054
9365;97.8321
9366;97.8216
9367;97.8564
9368;97.8459
9369;97.8355
9370;97.8608
9371;97.8954
9372;97.8849
9373;97.8745
9374;97.864
9375;97.8536
9376;97.8431
9377;97.8728
9378;97.8958
9379;97.9206
9380;97.9106
9381;97.9013
9382;97.8919
9383;97.8815
9384;97.9126
9385;97.9028
9386;97.895
9387;97.9215
9388;97.911
9389;97.9006
9390;97.8902
9391;97.8801
9392;97.9087
9393;97.8991
9394;97.8887
9395;97.9179
9396;97.9074
9397;97.9086
9398;97.9445
9399;97.9387
9400;97.9283
9401;97.9195
9402;97.9175
9403;97.9082
9404;97.8998
9405;97.9389
9406;97.9306
9407;97.9312
9408;97.9208
9409;97.9103
9410;97.8999
9411;97.9063
9412;97.9408
9413;97.9373
9414;97.9284
9415;97.9201
9416;97.9115
9417;97.903
9418;97.8926
9419;97.934
9420;97.9242
9421;97.9138
9422;97.9081
9423;97.9551
9424;97.9453
9425;97.9353
9426;97.9845
9427;97.9776
9428;97.9672
9429;98.0167
9430;98.0073
9431;98.0563
9432;98.0459
9433;98.0393
9434;98.0317
9435;98.0794
9436;98.1048
9437;98.0952
9438;98.0848
9439;98.1135
9440;98.1063
9441;98.0959
9442;98.0855
9443;98.1111
9444;98.105
9445;98.095
9446;98.0849
9447;98.076
9448;98.0673
9449;98.0592
9450;98.0541
9451;98.0799
9452;98.1006
9453;98.0902
9454;98.0856
9455;98.1091
9456;98.1072
9457;98.1051
9458;98.0947
9459;98.0863
9460;98.0891
9461;98.0788
9462;98.1103
9463;98.1424
9464;98.1333
9465;98.1621
9466;98.154
9467;98.1466
9468;98.1364
9469;98.1624
9470;98.1531
9471;98.1434
9472;98.1338
9473;98.1243
9474;98.1163
9475;98.1073
9476;98.0975
9477;98.1255
9478;98.1151
9479;98.1052
9480;98.0949
9481;98.0845
9482;98.1077
9483;98.0979
9484;98.089
9485;98.0794
9486;98.0691
9487;98.0971
9488;98.1169
9489;98.1068
9490;98.0971
9491;98.1207
9492;98.1105
9493;98.1002
9494;98.0911
9495;98.1131
9496;98.1028
9497;98.1235
9498;98.145
9499;98.1351
9500;98.1256
9501;98.1153
9502;98.1064
9503;98.096
9504;98.0857
9505;98.1115
9506;98.1012
9507;98.0912
9508;98.0836
9509;98.1163
9510;98.1061
9511;98.0958
9512;98.129
9513;98.1196
9514;98.1093
9515;98.099
9516;98.1383
9517;98.1734
9518;98.2074
9519;98.1979
9520;98.1876
9521;98.1772
9522;98.2143
9523;98.2526
9524;98.2425
9525;98.2321
9526;98.2218
9527;98.2117
9528;98.2014
9529;98.1911
9530;98.2367
9531;98.2786
9532;98.2708
9533;98.3163
9534;98.3083
9535;98.3
9536;98.2922
9537;98.2839
9538;98.3307
9539;98.3219
9540;98.313
9541;98.3027
9542;98.2931
9543;98.2828
9544;98.2725
9545;98.2622
9546;98.2578
9547;98.2508
9548;98.3078
9549;98.365
9550;98.3577
9551;98.3547
9552;98.3463
9553;98.3403
9554;98.3306
9555;98.3259
9556;98.3159
9557;98.3153
9558;98.3103
9559;98.3704
9560;98.3614
9561;98.3511
9562;98.414
9563;98.4041
9564;98.4626
9565;98.4541
9566;98.4632
9567;98.4685
9568;98.4593
9569;98.4498
9570;98.4407
9571;98.435
9572;98.4256
9573;98.4871
9574;98.5504
9575;98.5971
9576;98.646
9577;98.6421
9578;98.6365
9579;98.6873
9580;98.6815
9581;98.6741
9582;98.6652
9583;98.6552
9584;98.6449
9585;98.6346
9586;98.6244
9587;98.6141
9588;98.61
9589;98.6687
9590;98.7238
9591;98.7789
9592;98.7688
9593;98.7594
9594;98.8145
9595;98.8053
9596;98.7964
9597;98.7865
9598;98.84
9599;98.8318
9600;98.8236
9601;98.8769
9602;98.8704
9603;98.8608
9604;98.8512
9605;98.8409
9606;98.8938
9607;98.9479
9608;98.9376
9609;98.9273
9610;98.917
9611;98.9067
9612;98.9626
9613;98.9529
9614;98.9434
9615;98.9345
9616;98.9248
9617;98.9766
9618;98.9666
9619;99.0211
9620;99.0108
9621;99.001
9622;98.9908
9623;98.9806
9624;99.0362
9625;99.0259
9626;99.0156
9627;99.0053
9628;98.995
9629;99.0415
9630;99.0312
9631;99.021
9632;99.0634
9633;99.0531
9634;99.0428
9635;99.0328
9636;99.0225
9637;99.0123
9638;99.0023
9639;98.992
9640;98.9817
9641;99.0288
9642;99.0189
9643;99.0099
9644;99.0005
9645;98.9916
9646;98.9833
9647;98.975
9648;98.9665
9649;98.9579
9650;99.0037
9651;98.9936
9652;99.0341
9653;99.0246
9654;99.0144
9655;99.0058
9656;99.0414
9657;99.0317
9658;99.0695
9659;99.0593
9660;99.0491
9661;99.0388
9662;99.0286
9663;99.0183
9664;99.0603
9665;99.05
9666;99.0915
9667;99.1322
9668;99.122
9669;99.1122
9670;99.1044
9671;99.0963
9672;99.1364
9673;99.1631
9674;99.1551
9675;99.1458
9676;99.1367
9677;99.1272
9678;99.1183
9679;99.1094
9680;99.0992
9681;99.125
9682;99.1156
9683;99.1054
9684;99.1009
9685;99.0906
9686;99.116
9687;99.1139
9688;99.1041
9689;99.0945
9690;99.0845
9691;99.0744
9692;99.0922
9693;99.1243
9694;99.1141
9695;99.1157
9696;99.1064
9697;99.1304
9698;99.1209
9699;99.1274
9700;99.1407
9701;99.1542
9702;99.1447
9703;99.1355
9704;99.1259
9705;99.1157
9706;99.1055
9707;99.1055
9708;99.0953
9709;99.0851
9710;99.0748
9711;99.0646
9712;99.0792
9713;99.0878
9714;99.0807
9715;99.0732
9716;99.0658
9717;99.0783
9718;99.0895
9719;99.0808
9720;99.0721
9721;99.0627
9722;99.0526
9723;99.0455
9724;99.0584
9725;99.0482
9726;99.0387
9727;99.0319
9728;99.0217
9729;99.0153
9730;99.0095
9731;98.9999
9732;99.0092
9733;99.0068
9734;99.0016
9735;99.009
9736;99.0025
9737;98.9935
9738;98.9971
9739;99.0127
9740;99.0062
9741;98.9968
9742;99.0007
9743;98.9921
9744;98.9819
9745;98.9718
9746;98.978
9747;98.9861
9748;98.9764
9749;98.9662
9750;98.9885
9751;99.0023
9752;99.0163
9753;99.0124
9754;99.0052
9755;98.9975
9756;99.0114
9757;99.0023
9758;98.9951
9759;98.9851
9760;98.9929
9761;99.0003
9762;98.9979
9763;98.9942
9764;98.9841
9765;98.9805
9766;98.9773
9767;98.9931
9768;99.0041
9769;98.9941
9770;98.984
9771;99.0011
9772;99.0018
9773;98.9917
9774;98.9818
9775;98.9966
9776;99.0053
9777;98.9956
9778;98.9869
9779;98.9889
9780;99.0001
9781;99.0043
9782;99.0249
9783;99.0162
9784;99.019
9785;99.0211
9786;99.0348
9787;99.0252
9788;99.0361
9789;99.026
9790;99.0359
9791;99.0379
9792;99.0278
9793;99.0484
9794;99.0397
9795;99.0311
9796;99.0215
9797;99.0114
9798;99.0012
9799;98.9911
9800;99.0205
9801;99.048
9802;99.0794
9803;99.0863
9804;99.0971
9805;99.1058
9806;99.1094
9807;99.1403
9808;99.1755
9809;99.1711
9810;99.1668
9811;99.162
9812;99.1573
9813;99.152
9814;99.1545
9815;99.1445
9816;99.1639
9817;99.1975
9818;99.1874
9819;99.1773
9820;99.1677
9821;99.1576
9822;99.1475
9823;99.1374
9824;99.1645
9825;99.1544
9826;99.1701
9827;99.16
9828;99.1758
9829;99.167
9830;99.1867
9831;99.1799
9832;99.1967
9833;99.2119
9834;99.2028
9835;99.2167
9836;99.2067
9837;99.1972
9838;99.2181
9839;99.2085
9840;99.2307
9841;99.2233
9842;99.2422
9843;99.2364
9844;99.2308
9845;99.2252
9846;99.2178
9847;99.2109
9848;99.2016
9849;99.2306
9850;99.2528
9851;99.2444
9852;99.2771
9853;99.3101
9854;99.3369
9855;99.3272
9856;99.3556
9857;99.346
9858;99.3369
9859;99.3688
9860;99.403
9861;99.4322
9862;99.4238
9863;99.4146
9864;99.4056
9865;99.3972
9866;99.3895
9867;99.4272
9868;99.4208
9869;99.412
9870;99.4502
9871;99.4409
9872;99.4318
9873;99.4228
9874;99.4127
9875;99.4026
9876;99.3926
9877;99.4286
9878;99.4188
9879;99.4543
9880;99.4442
9881;99.4348
9882;99.4751
9883;99.4668
9884;99.5057
9885;99.5479
9886;99.5385
9887;99.5783
9888;99.5688
9889;99.5598
9890;99.5497
9891;99.5927
9892;99.5837
9893;99.6086
9894;99.6001
9895;99.5908
9896;99.5807
9897;99.6072
9898;99.6308
9899;99.621
9900;99.6703
9901;99.6614
9902;99.6895
9903;99.7158
9904;99.7486
9905;99.7685
9906;99.7584
9907;99.7716
9908;99.7626
9909;99.7533
9910;99.7435
9911;99.7811
9912;99.7713
9913;99.7852
9914;99.7752
9915;99.7652
9916;99.7556
9917;99.7456
9918;99.7894
9919;99.7793
9920;99.8216
9921;99.862
9922;99.8521
9923;99.8923
9924;99.8834
9925;99.8739
9926;99.8639
9927;99.8912
9928;99.914
9929;99.904
9930;99.9107
9931;99.9022
9932;99.9063
9933;99.8984
9934;99.9439
9935;99.9506
9936;99.9867
9937;99.9789
9938;99.9694
9939;100.012
9940;100.003
9941;99.9938
9942;100.03
9943;100.042
9944;100.053
9945;100.045
9946;100.038
9947;100.077
9948;100.069
9949;100.084
9950;100.074
9951;100.064
9952;100.067
9953;100.069
9954;100.072
9955;100.063
9956;100.106
9957;100.097
9958;100.086
9959;100.132
9960;100.122
9961;100.112
9962;100.103
9963;100.094
9964;100.084
9965;100.074
9966;100.091
9967;100.101
9968;100.091
9969;100.094
9970;100.089
9971;100.098
9972;100.102
9973;100.095
9974;100.1
9975;100.094
9976;100.087
9977;100.093
9978;100.092
9979;100.09
9980;100.101
9981;100.101
9982;100.1
9983;100.098
9984;100.088
9985;100.088
9986;100.1
9987;100.09
9988;100.08
9989;100.074
9990;100.064
9991;100.054
